5077 1 3238 16 320000
5078 2 3238 1 150000
5079 3 3238 1 50000
5080 4 3238 1 215000
5081 0 3239 117 292500
5082 1 3239 16 320000
5083 2 3239 1 150000
5084 3 3239 1 50000
5085 4 3239 1 472500
5086 0 3240 138 345000
5087 1 3240 22 440000
5088 2 3240 1 150000
5089 3 3240 1 50000
5090 4 3240 1 210000
5091 0 3241 152 380000
5092 1 3241 16 320000
5093 2 3241 1 150000
5094 3 3241 1 50000
5095 4 3241 1 415000
5096 0 3242 112 280000
5097 1 3242 21 420000
5098 2 3242 1 150000
5099 3 3242 1 50000
5100 4 3242 1 325000
5101 0 3243 166 415000
5102 1 3243 14 280000
5103 2 3243 1 150000
5104 3 3243 1 50000
5105 4 3243 1 450000
5106 0 3244 112 280000
5107 1 3244 11 220000
5108 2 3244 1 150000
5109 3 3244 1 50000
5110 4 3244 1 555000
5111 0 3245 176 440000
5112 1 3245 13 260000
5113 2 3245 1 150000
5114 3 3245 1 50000
5115 4 3245 1 475000
5116 0 3246 121 302500
5117 1 3246 17 340000
5118 2 3246 1 150000
5119 3 3246 1 50000
5120 4 3246 1 442500
5121 0 3247 155 387500
5122 1 3247 23 460000
5123 2 3247 1 150000
5124 3 3247 1 50000
5125 4 3247 1 357500
5126 0 3248 103 257500
5127 1 3248 22 440000
5128 2 3248 1 150000
5129 3 3248 1 50000
5130 4 3248 1 417500
5131 0 3249 191 477500
5132 1 3249 23 460000
5133 2 3249 1 150000
5134 3 3249 1 50000
5135 4 3249 1 297500
5136 0 3250 133 332500
5137 1 3250 21 420000
5138 2 3250 1 150000
5139 3 3250 1 50000
5140 4 3250 1 392500
5141 0 3251 165 412500
5142 1 3251 16 320000
5143 2 3251 1 150000
5144 3 3251 1 50000
5145 4 3251 1 532500
5146 0 3252 104 260000
5147 1 3252 18 360000
5148 2 3252 1 150000
5149 3 3252 1 50000
5150 4 3252 1 25000
5151 0 3253 152 380000
5152 1 3253 10 200000
5153 2 3253 1 150000
5154 3 3253 1 50000
5155 4 3253 1 105000
5156 0 3254 145 362500
5157 1 3254 11 220000
5158 2 3254 1 150000
5159 3 3254 1 50000
5160 4 3254 1 42500
5161 0 3255 178 445000
5162 1 3255 23 460000
5163 2 3255 1 150000
5164 3 3255 1 50000
5165 0 3256 129 322500
5166 1 3256 23 460000
5167 2 3256 1 150000
5168 3 3256 1 50000
5169 0 3257 188 470000
5170 1 3257 15 300000
5171 2 3257 1 150000
5172 3 3257 1 50000
5173 4 3257 1 5000
5174 0 3258 194 485000
5175 1 3258 21 420000
5176 2 3258 1 150000
5177 3 3258 1 50000
5178 0 3259 155 387500
5179 1 3259 16 320000
5180 2 3259 1 150000
5181 3 3259 1 50000
5182 4 3259 1 97500
5183 0 3260 179 447500
5184 1 3260 22 440000
5185 2 3260 1 150000
5186 3 3260 1 50000
5187 0 3261 165 412500
5188 1 3261 24 480000
5189 2 3261 1 150000
5190 3 3261 1 50000
5191 0 3262 134 335000
5192 1 3262 10 200000
5193 2 3262 1 150000
5194 3 3262 1 50000
5195 4 3262 1 230000
5196 0 3263 152 380000
5197 1 3263 12 240000
5198 2 3263 1 150000
5199 3 3263 1 50000
5200 4 3263 1 245000
5201 0 3264 153 382500
5202 1 3264 22 440000
5203 2 3264 1 150000
5204 3 3264 1 50000
5205 0 3265 124 310000
5206 1 3265 10 200000
5207 2 3265 1 150000
5208 3 3265 1 50000
5209 4 3265 1 385000
5210 0 3266 164 410000
5211 1 3266 12 240000
5212 2 3266 1 150000
5213 3 3266 1 50000
5214 4 3266 1 175000
5215 0 3267 172 430000
5216 1 3267 16 320000
5217 2 3267 1 150000
5218 3 3267 1 50000
5219 4 3267 1 175000
5220 0 3268 165 412500
5221 1 3268 14 280000
5222 2 3268 1 150000
5223 3 3268 1 50000
5224 4 3268 1 162500
5225 0 3269 109 272500
5226 1 3269 21 420000
5227 2 3269 1 150000
5228 3 3269 1 50000
5229 4 3269 1 262500
5230 0 3270 161 402500
5231 1 3270 12 240000
5232 2 3270 1 150000
5233 3 3270 1 50000
5234 4 3270 1 242500
5235 0 3271 113 282500
5236 1 3271 12 240000
5237 2 3271 1 150000
5238 3 3271 1 50000
5239 4 3271 1 462500
5240 0 3272 175 437500
5241 1 3272 16 320000
5242 2 3272 1 150000
5243 3 3272 1 50000
5244 4 3272 1 257500
5245 0 3273 176 440000
5246 1 3273 23 460000
5247 2 3273 1 150000
5248 3 3273 1 50000
5249 0 3274 178 445000
5250 1 3274 20 400000
5251 2 3274 1 150000
5252 3 3274 1 50000
5253 0 3275 153 382500
5254 1 3275 13 260000
5255 2 3275 1 150000
5256 3 3275 1 50000
5257 4 3275 1 82500
5258 0 3276 120 300000
5259 1 3276 22 440000
5260 2 3276 1 150000
5261 3 3276 1 50000
5262 4 3276 1 75000
5263 0 3277 185 462500
5264 1 3277 25 500000
5265 2 3277 1 150000
5266 3 3277 1 50000
5267 0 3278 113 282500
5268 1 3278 22 440000
5269 2 3278 1 150000
5270 3 3278 1 50000
5271 4 3278 1 122500
5272 0 3279 152 380000
5273 1 3279 18 360000
5274 2 3279 1 150000
5275 3 3279 1 50000
5276 4 3279 1 135000
5277 0 3280 180 450000
5278 1 3280 25 500000
5279 2 3280 1 150000
5280 3 3280 1 50000
5281 0 3281 135 337500
5282 1 3281 18 360000
5283 2 3281 1 150000
5284 3 3281 1 50000
5285 4 3281 1 267500
5286 0 3282 113 282500
5287 1 3282 16 320000
5288 2 3282 1 150000
5289 3 3282 1 50000
5290 4 3282 1 282500
5291 0 3283 141 352500
5292 1 3283 24 480000
5293 2 3283 1 150000
5294 3 3283 1 50000
5295 4 3283 1 182500
5296 0 3284 160 400000
5297 1 3284 17 340000
5298 2 3284 1 150000
5299 3 3284 1 50000
5300 4 3284 1 185000
5301 0 3285 138 345000
5302 1 3285 12 240000
5303 2 3285 1 150000
5304 3 3285 1 50000
5305 4 3285 1 460000
5306 0 3286 178 445000
5307 1 3286 13 260000
5308 2 3286 1 150000
5309 3 3286 1 50000
5310 4 3286 1 160000
5311 0 3287 109 272500
5312 1 3287 21 420000
5313 2 3287 1 150000
5314 3 3287 1 50000
5315 4 3287 1 402500
5316 0 3288 177 442500
5317 1 3288 16 320000
5318 2 3288 1 150000
5319 3 3288 1 50000
5320 4 3288 1 242500
5321 0 3289 140 350000
5322 1 3289 20 400000
5323 2 3289 1 150000
5324 3 3289 1 50000
5325 4 3289 1 375000
5326 0 3290 157 392500
5327 1 3290 16 320000
5328 2 3290 1 150000
5329 3 3290 1 50000
5330 4 3290 1 322500
5331 0 3291 133 332500
5332 1 3291 20 400000
5333 2 3291 1 150000
5334 3 3291 1 50000
5335 4 3291 1 422500
5336 0 3292 189 472500
5337 1 3292 16 320000
5338 2 3292 1 150000
5339 3 3292 1 50000
5340 4 3292 1 272500
5341 0 3293 172 430000
5342 1 3293 19 380000
5343 2 3293 1 150000
5344 3 3293 1 50000
5345 4 3293 1 375000
5346 0 3294 172 430000
5347 1 3294 13 260000
5348 2 3294 1 150000
5349 3 3294 1 50000
5350 4 3294 1 405000
5351 0 3295 154 385000
5352 1 3295 14 280000
5353 2 3295 1 150000
5354 3 3295 1 50000
5355 4 3295 1 550000
5356 0 3296 162 405000
5357 1 3296 21 420000
5358 2 3296 1 150000
5359 3 3296 1 50000
5360 4 3296 1 300000
5361 0 3297 166 415000
5362 1 3297 19 380000
5363 2 3297 1 150000
5364 3 3297 1 50000
5365 4 3297 1 450000
5366 0 3298 128 320000
5367 1 3298 12 240000
5368 2 3298 1 150000
5369 3 3298 1 50000
5370 4 3298 1 595000
5371 0 3299 186 465000
5372 1 3299 20 400000
5373 2 3299 1 150000
5374 3 3299 1 50000
5375 4 3299 1 410000
5376 0 3300 145 362500
5377 1 3300 16 320000
5378 2 3300 1 150000
5379 3 3300 1 50000
5380 4 3300 1 502500
5381 0 3301 179 447500
5382 1 3301 10 200000
5383 2 3301 1 150000
5384 3 3301 1 50000
5385 4 3301 1 657500
5386 0 3302 133 332500
5387 1 3302 18 360000
5388 2 3302 1 150000
5389 3 3302 1 50000
5390 4 3302 1 642500
5391 0 3303 111 277500
5392 1 3303 18 360000
5393 2 3303 1 150000
5394 3 3303 1 50000
5395 4 3303 1 27500
5396 0 3304 116 290000
5397 1 3304 12 240000
5398 2 3304 1 150000
5399 3 3304 1 50000
5400 4 3304 1 215000
5401 0 3305 140 350000
5402 1 3305 10 200000
5403 2 3305 1 150000
5404 3 3305 1 50000
5405 4 3305 1 215000
5406 0 3306 199 497500
5407 1 3306 22 440000
5408 2 3306 1 150000
5409 3 3306 1 50000
5410 0 3307 147 367500
5411 1 3307 20 400000
5412 2 3307 1 150000
5413 3 3307 1 50000
5414 4 3307 1 17500
5415 0 3308 182 455000
5416 1 3308 16 320000
5417 2 3308 1 150000
5418 3 3308 1 50000
5419 4 3308 1 120000
5420 0 3309 198 495000
5421 1 3309 18 360000
5422 2 3309 1 150000
5423 3 3309 1 50000
5424 0 3310 168 420000
5425 1 3310 25 500000
5426 2 3310 1 150000
5427 3 3310 1 50000
5428 4 3310 1 5000
5429 0 3311 121 302500
5430 1 3311 19 380000
5431 2 3311 1 150000
5432 3 3311 1 50000
5433 4 3311 1 172500
5434 0 3312 163 407500
5435 1 3312 17 340000
5436 2 3312 1 150000
5437 3 3312 1 50000
5438 4 3312 1 207500
5439 0 3313 115 287500
5440 1 3313 18 360000
5441 2 3313 1 150000
5442 3 3313 1 50000
5443 4 3313 1 237500
5444 0 3314 172 430000
5445 1 3314 20 400000
5446 2 3314 1 150000
5447 3 3314 1 50000
5448 4 3314 1 155000
5449 0 3315 142 355000
5450 1 3315 22 440000
5451 2 3315 1 150000
5452 3 3315 1 50000
5453 4 3315 1 120000
5454 0 3316 126 315000
5455 1 3316 23 460000
5456 2 3316 1 150000
5457 3 3316 1 50000
5458 4 3316 1 240000
5459 0 3317 193 482500
5460 1 3317 16 320000
5461 2 3317 1 150000
5462 3 3317 1 50000
5463 4 3317 1 142500
5464 0 3318 173 432500
5465 1 3318 10 200000
5466 2 3318 1 150000
5467 3 3318 1 50000
5468 4 3318 1 412500
5469 0 3319 157 392500
5470 1 3319 12 240000
5471 2 3319 1 150000
5472 3 3319 1 50000
5473 4 3319 1 342500
5474 0 3320 181 452500
5475 1 3320 24 480000
5476 2 3320 1 150000
5477 3 3320 1 50000
5478 4 3320 1 142500
5479 0 3321 123 307500
5480 1 3321 24 480000
5481 2 3321 1 150000
5482 3 3321 1 50000
5483 0 3322 103 257500
5484 1 3322 22 440000
5485 2 3322 1 150000
5486 3 3322 1 50000
5487 4 3322 1 197500
5488 0 3323 165 412500
5489 1 3323 16 320000
5490 2 3323 1 150000
5491 3 3323 1 50000
5492 4 3323 1 322500
5493 0 3324 105 262500
5494 1 3324 15 300000
5495 2 3324 1 150000
5496 3 3324 1 50000
5497 4 3324 1 412500
5498 0 3325 199 497500
5499 1 3325 22 440000
5500 2 3325 1 150000
5501 3 3325 1 50000
5502 4 3325 1 167500
5503 0 3326 176 440000
5504 1 3326 21 420000
5505 2 3326 1 150000
5506 3 3326 1 50000
5507 4 3326 1 155000
5508 0 3327 160 400000
5509 1 3327 11 220000
5510 2 3327 1 150000
5511 3 3327 1 50000
5512 4 3327 1 515000
5513 0 3328 134 335000
5514 1 3328 23 460000
5515 2 3328 1 150000
5516 3 3328 1 50000
5517 4 3328 1 250000
5518 0 3329 144 360000
5519 1 3329 10 200000
5520 2 3329 1 150000
5521 3 3329 1 50000
5522 4 3329 1 605000
5523 0 3330 122 305000
5524 1 3330 17 340000
5525 2 3330 1 150000
5526 3 3330 1 50000
5527 4 3330 1 430000
5528 0 3331 146 365000
5529 1 3331 20 400000
5530 2 3331 1 150000
5531 3 3331 1 50000
5532 4 3331 1 430000
5533 0 3332 158 395000
5534 1 3332 13 260000
5535 2 3332 1 150000
5536 3 3332 1 50000
5537 4 3332 1 450000
5538 0 3333 182 455000
5539 1 3333 13 260000
5540 2 3333 1 150000
5541 3 3333 1 50000
5542 4 3333 1 510000
5543 0 3334 129 322500
5544 1 3334 10 200000
5545 2 3334 1 150000
5546 3 3334 1 50000
5547 4 3334 1 612500
5548 0 3335 125 312500
5549 1 3335 23 460000
5550 2 3335 1 150000
5551 3 3335 1 50000
5552 4 3335 1 482500
5553 0 3336 156 390000
5554 1 3336 20 400000
5555 2 3336 1 150000
5556 3 3336 1 50000
5557 4 3336 1 375000
5558 0 3337 196 490000
5559 1 3337 10 200000
5560 2 3337 1 150000
5561 3 3337 1 50000
5562 4 3337 1 595000
5563 0 3338 122 305000
5564 1 3338 22 440000
5565 2 3338 1 150000
5566 3 3338 1 50000
5567 4 3338 1 450000
5568 0 3339 128 320000
5569 1 3339 12 240000
5570 2 3339 1 150000
5571 3 3339 1 50000
5572 4 3339 1 755000
5573 0 3340 156 390000
5574 1 3340 13 260000
5575 2 3340 1 150000
5576 3 3340 1 50000
5577 4 3340 1 575000
5578 0 3341 155 387500
5579 1 3341 12 240000
5580 2 3341 1 150000
5581 3 3341 1 50000
5582 4 3341 1 717500
5583 0 3342 137 342500
5584 1 3342 23 460000
5585 2 3342 1 150000
5586 3 3342 1 50000
5587 4 3342 1 572500
5588 0 3343 155 387500
5589 1 3343 18 360000
5590 2 3343 1 150000
5591 3 3343 1 50000
5592 0 3344 102 255000
5593 1 3344 18 360000
5594 2 3344 1 150000
5595 3 3344 1 50000
5596 4 3344 1 150000
5597 0 3345 117 292500
5598 1 3345 17 340000
5599 2 3345 1 150000
5600 3 3345 1 50000
5601 4 3345 1 162500
5602 0 3346 136 340000
5603 1 3346 12 240000
5604 2 3346 1 150000
5605 3 3346 1 50000
5606 4 3346 1 55000
5607 0 3347 189 472500
5608 1 3347 15 300000
5609 2 3347 1 150000
5610 3 3347 1 50000
5611 0 3348 193 482500
5612 1 3348 10 200000
5613 2 3348 1 150000
5614 3 3348 1 50000
5615 0 3349 113 282500
5616 1 3349 25 500000
5617 2 3349 1 150000
5618 3 3349 1 50000
5619 0 3350 114 285000
5620 1 3350 14 280000
5621 2 3350 1 150000
5622 3 3350 1 50000
5623 4 3350 1 110000
5624 0 3351 161 402500
5625 1 3351 11 220000
5626 2 3351 1 150000
5627 3 3351 1 50000
5628 4 3351 1 142500
5629 0 3352 127 317500
5630 1 3352 22 440000
5631 2 3352 1 150000
5632 3 3352 1 50000
5633 0 3353 174 435000
5634 1 3353 13 260000
5635 2 3353 1 150000
5636 3 3353 1 50000
5637 4 3353 1 90000
5638 0 3354 192 480000
5639 1 3354 19 380000
5640 2 3354 1 150000
5641 3 3354 1 50000
5642 0 3355 131 327500
5643 1 3355 18 360000
5644 2 3355 1 150000
5645 3 3355 1 50000
5646 4 3355 1 117500
5647 0 3356 108 270000
5648 1 3356 21 420000
5649 2 3356 1 150000
5650 3 3356 1 50000
5651 4 3356 1 35000
5652 0 3357 111 277500
5653 1 3357 16 320000
5654 2 3357 1 150000
5655 3 3357 1 50000
5656 4 3357 1 227500
5657 0 3358 177 442500
5658 1 3358 15 300000
5659 2 3358 1 150000
5660 3 3358 1 50000
5661 4 3358 1 52500
5662 0 3359 129 322500
5663 1 3359 25 500000
5664 2 3359 1 150000
5665 3 3359 1 50000
5666 4 3359 1 52500
5667 0 3360 100 250000
5668 1 3360 17 340000
5669 2 3360 1 150000
5670 3 3360 1 50000
5671 4 3360 1 225000
5672 0 3361 136 340000
5673 1 3361 20 400000
5674 2 3361 1 150000
5675 3 3361 1 50000
5676 4 3361 1 185000
5677 0 3362 156 390000
5678 1 3362 24 480000
5679 2 3362 1 150000
5680 3 3362 1 50000
5681 0 3363 125 312500
5682 1 3363 14 280000
5683 2 3363 1 150000
5684 3 3363 1 50000
5685 4 3363 1 362500
5686 0 3364 192 480000
5687 1 3364 21 420000
5688 2 3364 1 150000
5689 3 3364 1 50000
5690 0 3365 101 252500
5691 1 3365 13 260000
5692 2 3365 1 150000
5693 3 3365 1 50000
5694 4 3365 1 472500
5695 0 3366 111 277500
5696 1 3366 15 300000
5697 2 3366 1 150000
5698 3 3366 1 50000
5699 4 3366 1 337500
5700 0 3367 167 417500
5701 1 3367 19 380000
5702 2 3367 1 150000
5703 3 3367 1 50000
5704 4 3367 1 217500
5705 0 3368 178 445000
5706 1 3368 17 340000
5707 2 3368 1 150000
5708 3 3368 1 50000
5709 4 3368 1 160000
5710 0 3369 181 452500
5711 1 3369 14 280000
5712 2 3369 1 150000
5713 3 3369 1 50000
5714 4 3369 1 312500
5715 0 3370 189 472500
5716 1 3370 21 420000
5717 2 3370 1 150000
5718 3 3370 1 50000
5719 4 3370 1 82500
5720 0 3371 138 345000
5721 1 3371 10 200000
5722 2 3371 1 150000
5723 3 3371 1 50000
5724 4 3371 1 530000
5725 0 3372 155 387500
5726 1 3372 18 360000
5727 2 3372 1 150000
5728 3 3372 1 50000
5729 4 3372 1 357500
5730 0 3373 130 325000
5731 1 3373 16 320000
5732 2 3373 1 150000
5733 3 3373 1 50000
5734 4 3373 1 270000
5735 0 3374 149 372500
5736 1 3374 18 360000
5737 2 3374 1 150000
5738 3 3374 1 50000
5739 4 3374 1 342500
5740 0 3375 150 375000
5741 1 3375 10 200000
5742 2 3375 1 150000
5743 3 3375 1 50000
5744 4 3375 1 420000
5745 0 3376 168 420000
5746 1 3376 17 340000
5747 2 3376 1 150000
5748 3 3376 1 50000
5749 4 3376 1 365000
5750 0 3377 148 370000
5751 1 3377 21 420000
5752 2 3377 1 150000
5753 3 3377 1 50000
5754 4 3377 1 245000
5755 0 3378 106 265000
5756 1 3378 11 220000
5757 2 3378 1 150000
5758 3 3378 1 50000
5759 4 3378 1 670000
5760 0 3379 150 375000
5761 1 3379 10 200000
5762 2 3379 1 150000
5763 3 3379 1 50000
5764 4 3379 1 490000
5765 0 3380 139 347500
5766 1 3380 14 280000
5767 2 3380 1 150000
5768 3 3380 1 50000
5769 4 3380 1 557500
5770 0 3381 104 260000
5771 1 3381 25 500000
5772 2 3381 1 150000
5773 3 3381 1 50000
5774 4 3381 1 335000
5775 0 3382 125 312500
5776 1 3382 17 340000
5777 2 3382 1 150000
5778 3 3382 1 50000
5779 4 3382 1 562500
5780 0 3383 165 412500
5781 1 3383 21 420000
5782 2 3383 1 150000
5783 3 3383 1 50000
5784 4 3383 1 292500
5785 0 3384 194 485000
5786 1 3384 12 240000
5787 2 3384 1 150000
5788 3 3384 1 50000
5789 4 3384 1 520000
5790 0 3385 115 287500
5791 1 3385 24 480000
5792 2 3385 1 150000
5793 3 3385 1 50000
5794 4 3385 1 387500
5795 0 3386 172 430000
5796 1 3386 17 340000
5797 2 3386 1 150000
5798 3 3386 1 50000
5799 4 3386 1 505000
5800 0 3387 139 347500
5801 1 3387 21 420000
5802 2 3387 1 150000
5803 3 3387 1 50000
5804 4 3387 1 417500
5805 0 3388 174 435000
5806 1 3388 13 260000
5807 2 3388 1 150000
5808 3 3388 1 50000
5809 4 3388 1 610000
5810 0 3389 119 297500
5811 1 3389 19 380000
5812 2 3389 1 150000
5813 3 3389 1 50000
5814 4 3389 1 537500
5815 0 3390 112 280000
5816 1 3390 12 240000
5817 2 3390 1 150000
5818 3 3390 1 50000
5819 4 3390 1 815000
5820 0 3391 154 385000
5821 1 3391 24 480000
5822 2 3391 1 150000
5823 3 3391 1 50000
5824 4 3391 1 380000
5825 0 3392 178 445000
5826 1 3392 23 460000
5827 2 3392 1 150000
5828 3 3392 1 50000
5829 4 3392 1 460000
5830 0 3393 194 485000
5831 1 3393 15 300000
5832 2 3393 1 150000
5833 3 3393 1 50000
5834 0 3394 138 345000
5835 1 3394 23 460000
5836 2 3394 1 150000
5837 3 3394 1 50000
5838 0 3395 169 422500
5839 1 3395 22 440000
5840 2 3395 1 150000
5841 3 3395 1 50000
5842 0 3396 183 457500
5843 1 3396 20 400000
5844 2 3396 1 150000
5845 3 3396 1 50000
5846 0 3397 173 432500
5847 1 3397 10 200000
5848 2 3397 1 150000
5849 3 3397 1 50000
5850 0 3398 106 265000
5851 1 3398 16 320000
5852 2 3398 1 150000
5853 3 3398 1 50000
5854 0 3399 110 275000
5855 1 3399 12 240000
5856 2 3399 1 150000
5857 3 3399 1 50000
5858 0 3400 135 337500
5859 1 3400 23 460000
5860 2 3400 1 150000
5861 3 3400 1 50000
5862 0 3401 105 262500
5863 1 3401 20 400000
5864 2 3401 1 150000
5865 3 3401 1 50000
5866 0 3402 142 355000
5867 1 3402 19 380000
5868 2 3402 1 150000
5869 3 3402 1 50000
5870 0 3403 174 435000
5871 1 3403 23 460000
5872 2 3403 1 150000
5873 3 3403 1 50000
5874 0 3404 150 375000
5875 1 3404 23 460000
5876 2 3404 1 150000
5877 3 3404 1 50000
5878 0 3405 168 420000
5879 1 3405 15 300000
5880 2 3405 1 150000
5881 3 3405 1 50000
5882 0 3406 107 267500
5883 1 3406 13 260000
5884 2 3406 1 150000
5885 3 3406 1 50000
5886 4 3406 1 87500
5887 0 3407 180 450000
5888 1 3407 14 280000
5889 2 3407 1 150000
5890 3 3407 1 50000
5891 0 3408 182 455000
5892 1 3408 19 380000
5893 2 3408 1 150000
5894 3 3408 1 50000
5895 0 3409 184 460000
5896 1 3409 13 260000
5897 2 3409 1 150000
5898 3 3409 1 50000
5899 0 3410 155 387500
5900 1 3410 14 280000
5901 2 3410 1 150000
5902 3 3410 1 50000
5903 0 3411 195 487500
5904 1 3411 12 240000
5905 2 3411 1 150000
5906 3 3411 1 50000
5907 0 3412 178 445000
5908 1 3412 21 420000
5909 2 3412 1 150000
5910 3 3412 1 50000
5911 0 3413 125 312500
5912 1 3413 22 440000
5913 2 3413 1 150000
5914 3 3413 1 50000
5915 0 3414 196 490000
5916 1 3414 15 300000
5917 2 3414 1 150000
5918 3 3414 1 50000
5919 0 3415 186 465000
5920 1 3415 10 200000
5921 2 3415 1 150000
5922 3 3415 1 50000
5923 0 3416 121 302500
5924 1 3416 23 460000
5925 2 3416 1 150000
5926 3 3416 1 50000
5927 0 3417 175 437500
5928 1 3417 23 460000
5929 2 3417 1 150000
5930 3 3417 1 50000
5931 0 3418 132 330000
5932 1 3418 21 420000
5933 2 3418 1 150000
5934 3 3418 1 50000
5935 0 3419 167 417500
5936 1 3419 11 220000
5937 2 3419 1 150000
5938 3 3419 1 50000
5939 4 3419 1 17500
5940 0 3420 100 250000
5941 1 3420 20 400000
5942 2 3420 1 150000
5943 3 3420 1 50000
5944 0 3421 106 265000
5945 1 3421 21 420000
5946 2 3421 1 150000
5947 3 3421 1 50000
5948 0 3422 193 482500
5949 1 3422 25 500000
5950 2 3422 1 150000
5951 3 3422 1 50000
5952 0 3423 141 352500
5953 1 3423 25 500000
5954 2 3423 1 150000
5955 3 3423 1 50000
5956 0 3424 118 295000
5957 1 3424 25 500000
5958 2 3424 1 150000
5959 3 3424 1 50000
5960 0 3425 173 432500
5961 1 3425 20 400000
5962 2 3425 1 150000
5963 3 3425 1 50000
5964 0 3426 112 280000
5965 1 3426 19 380000
5966 2 3426 1 150000
5967 3 3426 1 50000
5968 0 3427 174 435000
5969 1 3427 21 420000
5970 2 3427 1 150000
5971 3 3427 1 50000
5972 0 3428 199 497500
5973 1 3428 19 380000
5974 2 3428 1 150000
5975 3 3428 1 50000
5976 0 3429 187 467500
5977 1 3429 25 500000
5978 2 3429 1 150000
5979 3 3429 1 50000
5980 0 3430 164 410000
5981 1 3430 23 460000
5982 2 3430 1 150000
5983 3 3430 1 50000
5984 0 3431 115 287500
5985 1 3431 14 280000
5986 2 3431 1 150000
5987 3 3431 1 50000
5988 0 3432 182 455000
5989 1 3432 19 380000
5990 2 3432 1 150000
5991 3 3432 1 50000
5992 0 3433 180 450000
5993 1 3433 25 500000
5994 2 3433 1 150000
5995 3 3433 1 50000
5996 0 3434 156 390000
5997 1 3434 15 300000
5998 2 3434 1 150000
5999 3 3434 1 50000
6000 0 3435 199 497500
6001 1 3435 12 240000
6002 2 3435 1 150000
6003 3 3435 1 50000
6004 0 3436 186 465000
6005 1 3436 21 420000
6006 2 3436 1 150000
6007 3 3436 1 50000
6008 0 3437 124 310000
6009 1 3437 17 340000
6010 2 3437 1 150000
6011 3 3437 1 50000
6012 0 3438 140 350000
6013 1 3438 25 500000
6014 2 3438 1 150000
6015 3 3438 1 50000
6016 0 3439 135 337500
6017 1 3439 14 280000
6018 2 3439 1 150000
6019 3 3439 1 50000
6020 0 3440 100 250000
6021 1 3440 24 480000
6022 2 3440 1 150000
6023 3 3440 1 50000
6024 0 3441 150 375000
6025 1 3441 22 440000
6026 2 3441 1 150000
6027 3 3441 1 50000
6028 0 3442 140 350000
6029 1 3442 15 300000
6030 2 3442 1 150000
6031 3 3442 1 50000
6032 0 3443 144 360000
6033 1 3443 15 300000
6034 2 3443 1 150000
6035 3 3443 1 50000
6036 0 3444 168 420000
6037 1 3444 22 440000
6038 2 3444 1 150000
6039 3 3444 1 50000
6040 0 3445 180 450000
6041 1 3445 22 440000
6042 2 3445 1 150000
6043 3 3445 1 50000
6044 0 3446 154 385000
6045 1 3446 11 220000
6046 2 3446 1 150000
6047 3 3446 1 50000
6048 0 3447 122 305000
6049 1 3447 21 420000
6050 2 3447 1 150000
6051 3 3447 1 50000
6052 0 3448 185 462500
6053 1 3448 12 240000
6054 2 3448 1 150000
6055 3 3448 1 50000
6056 0 3449 100 250000
6057 1 3449 16 320000
6058 2 3449 1 150000
6059 3 3449 1 50000
6060 0 3450 148 370000
6061 1 3450 20 400000
6062 2 3450 1 150000
6063 3 3450 1 50000
6064 0 3451 188 470000
6065 1 3451 21 420000
6066 2 3451 1 150000
6067 3 3451 1 50000
6068 0 3452 199 497500
6069 1 3452 12 240000
6070 2 3452 1 150000
6071 3 3452 1 50000
6072 0 3453 125 312500
6073 1 3453 24 480000
6074 2 3453 1 150000
6075 3 3453 1 50000
6076 0 3454 135 337500
6077 1 3454 18 360000
6078 2 3454 1 150000
6079 3 3454 1 50000
6080 0 3455 156 390000
6081 1 3455 25 500000
6082 2 3455 1 150000
6083 3 3455 1 50000
6084 0 3456 196 490000
6085 1 3456 24 480000
6086 2 3456 1 150000
6087 3 3456 1 50000
6088 0 3457 178 445000
6089 1 3457 10 200000
6090 2 3457 1 150000
6091 3 3457 1 50000
6092 0 3458 177 442500
6093 1 3458 22 440000
6094 2 3458 1 150000
6095 3 3458 1 50000
6096 0 3459 139 347500
6097 1 3459 17 340000
6098 2 3459 1 150000
6099 3 3459 1 50000
6100 0 3460 186 465000
6101 1 3460 11 220000
6102 2 3460 1 150000
6103 3 3460 1 50000
6104 0 3461 182 455000
6105 1 3461 17 340000
6106 2 3461 1 150000
6107 3 3461 1 50000
6108 0 3462 146 365000
6109 1 3462 21 420000
6110 2 3462 1 150000
6111 3 3462 1 50000
6112 0 3463 107 267500
6113 1 3463 19 380000
6114 2 3463 1 150000
6115 3 3463 1 50000
6116 0 3464 186 465000
6117 1 3464 11 220000
6118 2 3464 1 150000
6119 3 3464 1 50000
6120 0 3465 170 425000
6121 1 3465 16 320000
6122 2 3465 1 150000
6123 3 3465 1 50000
6124 0 3466 124 310000
6125 1 3466 11 220000
6126 2 3466 1 150000
6127 3 3466 1 50000
6128 0 3467 143 357500
6129 1 3467 20 400000
6130 2 3467 1 150000
6131 3 3467 1 50000
6132 0 3468 182 455000
6133 1 3468 23 460000
6134 2 3468 1 150000
6135 3 3468 1 50000
6136 0 3469 165 412500
6137 1 3469 25 500000
6138 2 3469 1 150000
6139 3 3469 1 50000
6140 0 3470 162 405000
6141 1 3470 22 440000
6142 2 3470 1 150000
6143 3 3470 1 50000
6144 0 3471 135 337500
6145 1 3471 25 500000
6146 2 3471 1 150000
6147 3 3471 1 50000
6148 0 3472 101 252500
6149 1 3472 19 380000
6150 2 3472 1 150000
6151 3 3472 1 50000
6152 0 3473 197 492500
